time_s,tension_kN,opb_interlink_angle_deg,ipb_interlink_angle_deg,opb_interlink_01_deg,ipb_interlink_01_deg,opb_interlink_02_deg,ipb_interlink_02_deg,opb_interlink_03_deg,ipb_interlink_03_deg,opb_interlink_04_deg,ipb_interlink_04_deg,opb_interlink_05_deg,ipb_interlink_05_deg,opb_interlink_06_deg,ipb_interlink_06_deg,opb_interlink_07_deg,ipb_interlink_07_deg,opb_interlink_08_deg,ipb_interlink_08_deg,opb_interlink_09_deg,ipb_interlink_09_deg,opb_interlink_10_deg,ipb_interlink_10_deg,opb_interlink_11_deg,ipb_interlink_11_deg,opb_interlink_12_deg,ipb_interlink_12_deg,opb_interlink_13_deg,ipb_interlink_13_deg,opb_interlink_14_deg,ipb_interlink_14_deg,opb_interlink_15_deg,ipb_interlink_15_deg,opb_interlink_16_deg,ipb_interlink_16_deg,opb_interlink_17_deg,ipb_interlink_17_deg,opb_interlink_18_deg,ipb_interlink_18_deg,opb_interlink_19_deg,ipb_interlink_19_deg,fairlead_x_m,fairlead_y_m,fairlead_z_m,line_length_m,fairlead_angle_in_plane_deg,fairlead_angle_out_of_plane_deg
248.0,1143.1827779131106,-0.025535413929828412,0.2070833326147059,-0.025535413929828412,0.2070833326147059,-0.007586524940876992,0.050006136900947615,-0.0023040036667242247,0.014408391065546752,-0.0007042955505418985,0.004337316333867808,-0.00021571772104715277,0.0013221583088043262,-6.61151945672096e-05,0.00040456089782576603,-2.0267602158667222e-05,0.00012393167873765837,-6.213030150635376e-06,3.7981640596541695e-05,-1.9046033837554143e-06,1.1640816249469857e-05,-5.838558579912944e-07,3.5677395926667384e-06,-1.789809183763096e-07,1.0934599020061978e-06,-5.4866571142777094e-08,3.351294341752656e-07,-1.681933749748534e-08,1.027122545316165e-07,-5.155961957985171e-09,3.147978124709949e-08,-1.5805487958047537e-09,9.648027657086385e-09,-4.84482745602895e-10,2.9567705558987425e-09,-1.484064301209604e-10,9.055262313916004e-10,-4.512967619592491e-11,2.753099313912372e-10,-1.2646115258270846e-11,7.713313488922041e-11,42.40940043010185,-1.2683404765402564,-13.497478883015471,816.769789301055,1.8638783356166886,-0.28891924710711875
248.5,1150.3617732506264,-0.02795786941899312,0.19665831873023884,-0.02795786941899312,0.19665831873023884,-0.008254181355167456,0.047866237135231485,-0.0024963144442203596,0.013782793106641718,-0.0007603411420990278,0.004138439415078692,-0.0002320863040881586,0.0012576367639246626,-7.089132124710606e-05,0.00038356321957911955,-2.165879007606327e-05,0.00011710957910426394,-6.617216033006984e-06,3.5771271167404314e-05,-2.0216987132396493e-06,1.0926712423642596e-05,-6.176714900366524e-07,3.3376796655206594e-06,-1.8871163491399143e-07,1.0195294901651784e-06,-5.765537434632516e-08,3.114260445565995e-07,-1.7614928892166634e-08,9.512836798797338e-08,-5.381728120433349e-09,2.905794685370363e-08,-1.6442206134909575e-09,8.875999791567024e-09,-5.023094206963767e-10,2.7110815650974352e-09,-1.5335291013904576e-10,8.275184812371027e-10,-4.64821201059252e-11,2.50777281937646e-10,-1.298884797929242e-11,7.006508512812949e-11,42.625171843618105,-1.1745811000743365,-13.490590176797845,816.5611532491788,1.7966595488731294,-0.31616976128862234
249.0,1159.0000716198633,-0.03111694274438877,0.1699241577651454,-0.03111694274438877,0.1699241577651454,-0.009115166145959417,0.042405646003854186,-0.0027427226310618477,0.012244627272115534,-0.0008317811385017855,0.003669054397724608,-0.00025284907878491265,0.0011112040619045533,-7.691998828138297e-05,0.0003376122141165282,-2.340613425448572e-05,0.00010267405555212018,-7.122298546552401e-06,3.1237433000622526e-05,-2.1672582083065484e-06,9.50369181974484e-06,-6.594792552459678e-07,2.891407824555985e-06,-2.0067423728951054e-07,8.796833235386592e-07,-6.106355733511762e-08,2.676352810728962e-07,-1.8581148775755674e-08,8.14254838427189e-08,-5.654090982159251e-09,2.4772914579889226e-08,-1.720483798342568e-09,7.536877013647958e-09,-5.23494468015498e-10,2.2928703927596723e-09,-1.591804006978861e-10,6.970819334795662e-10,-4.806019082566267e-11,2.1043036794998227e-10,-1.3384969913614459e-11,5.859753310390415e-11,42.83597100766318,-1.0611155164491404,-13.523726189192441,816.3482029383262,1.6067160160688585,-0.35156962905175937
249.5,1168.6506382196776,-0.03443560554016893,0.1315056152649509,-0.03443560554016893,0.1315056152649509,-0.010002323152538526,0.03409865973690165,-0.0029929575237888405,0.009903721712915732,-0.0009033311444113625,0.002963182409087103,-0.0002733465630002507,0.0008942444820876975,-8.278068829699721e-05,0.0002705643433583214,-2.5076786918567595e-05,8.192805245937696e-05,-7.596521061782139e-06,2.481537962932901e-05,-2.301217154663049e-06,7.516388436539773e-06,-6.971086303784521e-07,2.2766564918032028e-06,-2.111753953227321e-07,6.895818148942384e-07,-6.397144643686659e-08,2.0886904953477714e-07,-1.937889482074407e-08,6.326483231888647e-08,-5.87045314049835e-09,1.9162422756225862e-08,-1.7783281736130934e-09,5.8041167743026196e-09,-5.386749635451429e-10,1.757909382173339e-09,-1.6306647322473604e-10,5.320837764595309e-10,-4.901969025001195e-11,1.599310737229201e-10,-1.3601393614444241e-11,4.437114807051061e-11,43.033892200825825,-0.9355275522818238,-13.593619419627162,816.1393959343004,1.3072805133916305,-0.38879098214489594
250.0,1178.7999006726316,-0.03734759530852897,0.08704493373160552,-0.03734759530852897,0.08704493373160552,-0.010759981574750086,0.023642251822986828,-0.0032016418350415657,0.006923714554111699,-0.0009615453503274926,0.00206967553893044,-0.0002895787709702825,0.0006224030395305481,-8.728340778426695e-05,0.00018750770042858558,-2.6316957651121397e-05,5.652341696731825e-05,-7.934867319957515e-06,1.7041280103644047e-05,-2.3924543338292463e-06,5.137786127438058e-06,-7.213526715418394e-07,1.548994332083631e-06,-2.1749617919693145e-07,4.670072635058876e-07,-6.557761504944904e-08,1.407983095210705e-07,-1.9772408995298297e-08,4.244936786401522e-08,-5.961607132604726e-09,1.2798079781747182e-08,-1.7974833747832505e-09,3.858479189869457e-09,-5.419283976553622e-10,1.1632231020037507e-09,-1.6328607748024728e-10,3.5046140677732173e-10,-4.8862470214009684e-11,1.0486660263632776e-10,-1.3504886764339013e-11,2.8981959699999034e-11,43.211659729165156,-0.8060185355003067,-13.694164521513635,815.943226675403,0.9192443917488418,-0.42170980821007026
250.5,1188.8999550601504,-0.03936729287851764,0.041675350848617836,-0.03936729287851764,0.041675350848617836,-0.011262421759636293,0.011889678346931935,-0.003333581782145483,0.003516520239137108,-0.0009963676173993354,0.001050804488683126,-0.0002986613190258222,0.00031495648619586745,-8.960212712760732e-05,9.448795112604188e-05,-2.6890752614449096e-05,2.8356951360834273e-05,-8.070261268913077e-06,8.510256396685492e-06,-2.4219893687025916e-06,2.554028570131158e-06,-7.26870209881405e-07,7.664941728102253e-07,-2.1814311358875924e-07,2.300339643061681e-07,-6.546755823194408e-08,6.903591229277946e-08,-1.9647656723064634e-08,2.071849265985256e-08,-5.896512012039552e-09,6.2178615906087285e-09,-1.7696096644531574e-09,1.86604371277989e-09,-5.31050872690663e-10,5.599882704590069e-10,-1.5926925744429948e-10,1.679473822566101e-10,-4.744566666186623e-11,5.0030668691246564e-11,-1.3062541182781095e-11,1.3774202716800281e-11,43.36334310909544,-0.6809666653165184,-13.816987212730876,815.7673964528027,0.46970280466601505,-0.4451098135637114
251.0,1198.402931188407,-0.040143707219385615,-0.0008297589843531504,-0.040143707219385615,-0.0008297589843531504,-0.011424560988269612,-0.00024783186240101237,-0.0033662538545035127,-7.404770605347495e-05,-0.0010017245359360118,-2.2126627410615338e-05,-0.0002989607422520449,-6.611786734008746e-06,-8.9302280540916e-05,-1.9757066002312267e-06,-2.66843170285897e-05,-5.903724253742865e-07,-7.97351166141257e-06,-1.764126316136461e-07,-2.382556321193105e-06,-5.271488852575525e-08,-7.11929055169732e-07,-1.5752043642277828e-08,-2.1273074424058147e-07,-4.706960135020853e-09,-6.356584132467658e-08,-1.4065142354750528e-09,-1.8994038923595494e-08,-4.202887139946562e-10,-5.675585434707468e-09,-1.255888668252545e-10,-1.6959067391518327e-09,-3.7527748764190406e-11,-5.067226981157731e-10,-1.1213236063827012e-11,-1.513150877552944e-10,-3.348519960552231e-12,-4.488578604485277e-11,-9.933202866195826e-13,-1.231289003517892e-11,-2.7248903330513183e-13,43.484967825321526,-0.568478731117187,-13.952175936242902,815.6180480670577,-0.009951088928621371,-0.45516842143206904
251.5,1206.7953578311015,-0.03948559456616805,-0.04289986183903351,-0.03948559456616805,-0.04289986183903351,-0.011203666589845361,-0.012122690153245456,-0.00328948174826735,-0.0035552850558668797,-0.0009752337587895543,-0.0010536855289722707,-0.00028995221925411216,-0.00031324520764187345,-8.628175720875296e-05,-9.320897510854277e-05,-2.568323933450107e-05,-2.774509927260023e-05,-7.645055038832752e-06,-8.25875976797805e-06,-2.275681263712861e-06,-2.4583481296397015e-06,-6.773954128040882e-07,-7.317655066990386e-07,-2.0163831926884772e-07,-2.1782136965246968e-07,-6.002109088693879e-08,-6.483791389134056e-08,-1.7866302605757316e-08,-1.9300011455188932e-08,-5.318207936623387e-09,-5.744945694630537e-09,-1.5830475889616131e-09,-1.710063819774477e-09,-4.711946785557157e-10,-5.089984502165793e-10,-1.4017019430667433e-10,-1.5141521310755189e-10,-4.142528974924313e-11,-4.4748360613328003e-11,-1.132728148714567e-11,-1.2235888930581104e-11,43.57490958581745,-0.47595864644910457,-14.089099675761169,815.499192889394,-0.4862406651997079,-0.44965100432808136
252.0,1213.630368695289,-0.037353130342566605,-0.08630951878793224,-0.037353130342566605,-0.08630951878793224,-0.010593168262429996,-0.023101958971615707,-0.003102941361808839,-0.006663604295872241,-0.0009172909725984558,-0.0019611122294146193,-0.00027189893412866203,-0.0005805132354673141,-8.066121864589927e-05,-0.00017213191095886683,-2.3935745012755047e-05,-5.1069411003305786e-05,-7.1027923819137285e-06,-1.5153502509209622e-05,-2.1077121098264377e-06,-4.496402715224212e-06,-6.25451244955679e-07,-1.3341890672068242e-06,-1.8559899990307097e-07,-3.958854620258349e-07,-5.507541784763556e-08,-1.1746858253620396e-07,-1.634330760397021e-08,-3.485570633282413e-08,-4.849778896345694e-09,-1.034250830061787e-08,-1.439136596447973e-09,-3.0688521225895527e-09,-4.2703195931518525e-10,-9.105511537031236e-10,-1.2664031968841698e-10,-2.7001387921716097e-10,-3.731385752955307e-11,-7.955271701506033e-11,-1.0176551212573394e-11,-2.169504180786904e-11,43.633998789772356,-0.4097155370974957,-14.217232966641232,815.4124204788345,-0.9259625949289423,-0.4278086055101751
252.5,1218.5557255302472,-0.033822035701989495,-0.12710500799822166,-0.033822035701989495,-0.12710500799822166,-0.00961130123567142,-0.03240574062557609,-0.0028124650494735903,-0.009220395030959998,-0.0008298675194460277,-0.0026988269447693397,-0.0002454641610432632,-0.0007963338477863604,-7.266021926102049e-05,-0.0002355248091403133,-2.151348935085071e-05,-6.971052021296265e-05,-6.369788431037818e-06,-2.0637590230203985e-05,-1.885989018010455e-06,-6.109696631036962e-06,-5.584101598891555e-07,-1.8087573456515836e-06,-1.653360139569422e-07,-5.354771819980253e-07,-4.895325939897891e-08,-1.585264115158557e-07,-1.4494250059672074e-08,-4.693126658307501e-08,-4.291506000903543e-09,-1.389385491058802e-08,-1.2706379625660587e-09,-4.11321463483606e-09,-3.761946069128003e-10,-1.217639305229223e-09,-1.1131653147354302e-10,-3.602570182345604e-10,-3.272772752365458e-11,-1.0590502889174215e-10,-8.909115702062337e-12,-2.8826398273566982e-11,43.66531845995423,-0.37463127848580785,-14.32691863962179,815.3569230972081,-1.2985119558399365,-0.39004148652554355
253.0,1221.3358976222069,-0.02903403344152043,-0.16049717384836895,-0.02903403344152043,-0.16049717384836895,-0.00828807898120494,-0.03939294783871744,-0.0024261674061791124,-0.0110987311171894,-0.0007153287487068544,-0.003236844339815442,-0.00021135024965067572,-0.0009532094690260557,-6.248742897017882e-05,-0.0002815029371696367,-1.8478353294475636e-05,-8.320490122977153e-05,-5.464291716001224e-06,-2.4600704343006298e-05,-1.6158628142371951e-06,-7.273545731266732e-06,-4.778318527285972e-07,-2.1505265364548314e-06,-1.4130115343335987e-07,-6.358335472227777e-07,-4.178460640728962e-08,-1.8799316891557436e-07,-1.235625635781486e-08,-5.5582833863187743e-08,-3.653905776093265e-09,-1.6433843282580064e-08,-1.0805028755510376e-09,-4.858875267204628e-09,-3.195018347057785e-10,-1.4365185433615952e-09,-9.442323891570059e-11,-4.244680688387052e-10,-2.7727215348109518e-11,-1.246241834694957e-10,-7.539961455942641e-12,-3.3884797165516766e-11,43.67373901716301,-0.3739038462044337,-14.410017967362787,815.32980389113,-1.5780103460772061,-0.3374404549490825
253.5,1221.8668103753466,-0.023145393023118112,-0.181797391580542,-0.023145393023118112,-0.181797391580542,-0.006655066672608919,-0.04360194899968834,-0.0019517168173562984,-0.012218256867738284,-0.0005756424714004896,-0.0035574366857710864,-0.00017006446253865263,-0.0010469261401298445,-5.027123283470468e-05,-0.0003090626550075805,-1.48619477153812e-05,-9.132276868781389e-05,-4.393715400251158e-06,-2.6993830444050993e-05,-1.2989370833301083e-06,-7.979027492216688e-06,-3.840115694249746e-07,-2.3584974298115845e-06,-1.135273503965089e-07,-6.97141365920698e-07,-3.356268477563379e-08,-2.0606597943294863e-07,-9.922311848721813e-09,-6.091043884179783e-08,-2.93338378513143e-09,-1.800433129905205e-08,-8.672075794875811e-10,-5.321823028376185e-09,-2.5636345878106674e-10,-1.5729784280596956e-09,-7.574389096763225e-11,-4.6466905003227335e-10,-2.2236352646788415e-11,-1.3639262093620415e-10,-6.045476582916953e-12,-3.707648378836541e-11,43.66528239762173,-0.40887895031756755,-14.460421120211889,815.3265838467756,-1.7450920801509742,-0.27133902513233504
254.0,1220.1823363062078,-0.016312705504822965,-0.1876536492812433,-0.016312705504822965,-0.1876536492812433,-0.004734635845720707,-0.04475977851190277,-0.0013929606905623655,-0.012534285992937173,-0.00041144106602608376,-0.0036507625501090287,-0.00012166940938947489,-0.0010750784852947143,-3.599515998581684e-05,-0.0003176026769604469,-1.0649325234601848e-05,-9.391592411585941e-05,-3.1506493650133448e-06,-2.778136436615538e-05,-9.321333701914681e-07,-8.21803353627135e-06,-2.7577572719314353e-07,-2.4309848252733003e-06,-8.158945288064377e-08,-7.191120834858669e-07,-2.4138595789873204e-08,-2.127212733563028e-07,-7.141508692189825e-09,-6.292529309839784e-08,-2.112845658556906e-09,-1.8613987052402593e-08,-6.250916856250376e-10,-5.506196639978069e-09,-1.8492619881167332e-10,-1.628706492062875e-09,-5.467774328081921e-11,-4.814947309550512e-10,-1.606348304603921e-11,-1.4143558916833214e-10,-4.369948573882334e-12,-3.847174094614821e-11,43.64643486098453,-0.47897832090171094,-14.474411009433153,815.3417916355579,-1.788231177306777,-0.19299728646047043
254.5,1216.4521206316467,-0.008661749672681079,-0.17705995676015118,-0.008661749672681079,-0.17705995676015118,-0.0025439378492405937,-0.04277844015187546,-0.00075187382901863,-0.012028762631415581,-0.00022263441268418246,-0.0035116899677091274,-6.596254756977529e-05,-0.0010360639960987714,-1.9546907729109698e-05,-0.0003066127394174627,-5.792402141034724e-06,-9.08221509449893e-05,-1.7164823729833112e-06,-2.691191892960877e-05,-5.086511027832673e-07,-7.974391411537398e-06,-1.5073032408513656e-07,-2.36292768841121e-06,-4.466643336609191e-08,-7.001697019511237e-07,-1.3236157195587035e-08,-2.074704242938271e-07,-3.922315676581179e-09,-6.147648994833205e-08,-1.162312756747479e-09,-1.821636689046496e-08,-3.444304810767719e-10,-5.397747676726866e-09,-1.020607306521855e-10,-1.5993441827495233e-09,-3.0225326735679365e-11,-4.736162609522733e-10,-8.893727749883978e-12,-1.3935175434605422e-10,-2.4227611275161694e-12,-3.7959087712471535e-11,43.62352699961849,-0.5817286899803289,-14.450884728002432,815.3695188468939,-1.70452332984969,-0.10349569388431588
255.0,1210.9708781082022,-0.0003196146140188718,-0.15169094005546954,-0.0003196146140188718,-0.15169094005546954,-9.494754965380444e-05,-0.03775790721134285,-2.821068298838689e-05,-0.010709193258983245,-8.38191862320875e-06,-0.0031394752710860218,-2.4904239232716456e-06,-0.0009290116996594645,-7.399512684870262e-07,-0.0002756605414711298,-2.1985328466334467e-07,-8.18635662415564e-05,-6.532250005566167e-08,-2.431842217372803e-05,-1.940852973864786e-08,-7.2240397550907385e-06,-5.766635175878966e-09,-2.1459760015272585e-06,-1.7133745676877706e-09,-6.374844484578185e-07,-5.090754506417373e-10,-1.8937137256035725e-07,-1.51255779165552e-10,-5.6254729903523883e-08,-4.494088586913246e-11,-1.6711044314634306e-08,-1.3352707492077972e-11,-4.9641648836135896e-09,-3.96711802101468e-12,-1.4745751722256455e-09,-1.1779652057089909e-12,-4.3776342103335066e-10,-3.475068774455588e-13,-1.29118245114195e-10,-9.487517546921848e-14,-3.524562730368107e-11,43.60227226529337,-0.7128908917627312,-14.391436797591052,815.4038500003318,-1.4998713226347347,-0.0038543019052054445
255.5,1204.1398336718069,0.00880475480083836,-0.11540482509084583,0.00880475480083836,-0.11540482509084583,0.0026000425238080905,-0.03000094293249422,0.0007727215167460895,-0.008617269137443921,0.0002300865900272179,-0.002540777694850699,6.855235769577014e-05,-0.0007547839450668237,2.042837629325129e-05,-0.00022471812507151732,6.087588698713192e-06,-6.695134921948004e-05,1.8140813362869896e-06,-1.9951335294838368e-05,5.405902496910519e-07,-5.945448220034512e-06,1.610941098438724e-07,-1.7717287596997726e-06,4.8005512913880784e-08,-5.279707568013936e-07,1.4305484317922814e-08,-1.5733396973267296e-07,4.262986924502574e-09,-4.6885129158688695e-08,1.2703554755763643e-09,-1.3971645569249445e-08,3.785598323030905e-10,-4.16349461366658e-09,1.1280318454126663e-10,-1.2406407039643154e-09,3.3593521719307505e-11,-3.6947186164936793e-10,9.938776796040115e-12,-1.0931001146291644e-10,2.7201678383164572e-12,-2.991738443749673e-11,43.58750915645844,-0.866683546744226,-14.300300250492553,815.4391241797223,-1.188559953548802,0.10467358454447719
256.0,1196.4414730590208,0.01885929172159008,-0.07311352702031719,0.01885929172159008,-0.07311352702031719,0.00551645855011179,-0.020025853687319566,0.0016390460836616435,-0.005843596554562634,0.0004892357355493069,-0.0017350811284476482,0.00014623065459122122,-0.0005177978455343778,4.372913591931626e-05,-0.0001547580567176963,1.3077840827015576e-05,-4.627811554546088e-05,3.911120517256569e-06,-1.3840069357143577e-05,1.1696780762691584e-06,-4.13905185099943e-06,3.498094206256992e-07,-1.2378370211646572e-06,1.0461564870936488e-07,-3.7019118042469094e-07,3.128684728128281e-08,-1.1071046291997159e-07,9.35679114005886e-09,-3.310939528435023e-08,2.7982846109900922e-09,-9.901788529160014e-09,8.36863761559965e-10,-2.961242502749172e-09,2.5026182708256046e-10,-8.855463036957105e-10,7.479572071633046e-11,-2.646615585581146e-10,2.2205711853885446e-11,-7.857352859058819e-11,6.09574270272893e-12,-2.156929808157571e-11,43.58313868823503,-1.0360906285696738,-14.184132144320703,815.4700400861681,-0.792247535232308,0.220237005887272
256.5,1188.409189947835,0.02967994726209329,-0.029530910792980137,0.02967994726209329,-0.029530910792980137,0.008592809828569262,-0.008551204649539948,0.0025523706906707823,-0.002540142985521278,0.000763792743839041,-0.0007601452752797913,0.00022906777937219426,-0.000227974953459039,6.874778484484235e-05,-6.841994837159447e-05,2.0637058065665045e-05,-2.0538651349617345e-05,6.1949365577742535e-06,-6.165397801300951e-06,1.859627415550294e-06,-1.8507607632940134e-06,5.582323713023145e-07,-5.555708671861843e-07,1.6757301898140157e-07,-1.6677411495360425e-07,5.0302916910127456e-08,-5.00631097868096e-08,1.5100183563909946e-08,-1.5028200641581018e-08,4.532847328755811e-09,-4.511240211891225e-09,1.3606856962552157e-09,-1.354199920951615e-09,4.0843300423510547e-10,-4.0648629045533007e-10,1.225238433077868e-10,-1.219398884986534e-10,3.6507900624855616e-11,-3.6333901920504456e-11,1.005321775037461e-11,-1.0005307539474636e-11,43.592201259070364,-1.21323715746766,-14.051627350757908,815.4916637812543,-0.3384436500342771,0.34008044372519297
